trip_nb,local_dtm,latitude,longitude
6,20MAY17:11:51:59,40.061119,-83.10257
6,20MAY17:11:52:01,40.061295,-83.102699
6,20MAY17:11:52:03,40.061523,-83.102837
6,20MAY17:11:52:04,40.0616,-83.102867
6,20MAY17:11:52:05,40.061733,-83.102943
6,20MAY17:11:52:06,40.061829,-83.102989
6,20MAY17:11:52:07,40.061947,-83.103065
6,20MAY17:11:52:08,40.062099,-83.103142
6,20MAY17:11:52:09,40.062229,-83.103226
6,20MAY17:11:52:10,40.06237,-83.103287
6,20MAY17:11:52:11,40.062553,-83.103394
6,20MAY17:11:52:12,40.062698,-83.103462
6,20MAY17:11:52:13,40.062843,-83.103539
6,20MAY17:11:52:14,40.062969,-83.103592
6,20MAY17:11:52:15,40.06311,-83.103638
6,20MAY17:11:52:16,40.063248,-83.103691
6,20MAY17:11:52:17,40.063385,-83.103729
6,20MAY17:11:52:18,40.063534,-83.10379
6,20MAY17:11:52:19,40.063679,-83.103844
6,20MAY17:11:52:20,40.06382,-83.103897
6,20MAY17:11:52:21,40.063965,-83.103951
6,20MAY17:11:52:22,40.064095,-83.104004
6,20MAY17:11:52:23,40.06424,-83.104057
6,20MAY17:11:52:24,40.064384,-83.104111
6,20MAY17:11:52:25,40.064533,-83.104156
6,20MAY17:11:52:26,40.06469,-83.104218
6,20MAY17:11:52:27,40.064838,-83.104271
6,20MAY17:11:52:28,40.064987,-83.104301
6,20MAY17:11:52:30,40.065289,-83.104385
6,20MAY17:11:52:31,40.065437,-83.104431
6,20MAY17:11:52:32,40.065582,-83.104469
6,20MAY17:11:52:33,40.065727,-83.1045
6,20MAY17:11:52:33,40.065872,-83.104523
6,20MAY17:11:52:35,40.066017,-83.104553
6,20MAY17:11:52:36,40.066151,-83.104599
6,20MAY17:11:52:37,40.066303,-83.104645
6,20MAY17:11:52:38,40.066448,-83.104668
6,20MAY17:11:52:39,40.066593,-83.104698
6,20MAY17:11:52:40,40.066711,-83.104729
6,20MAY17:11:52:41,40.066837,-83.104752
6,20MAY17:11:52:42,40.066982,-83.104774
6,20MAY17:11:52:43,40.067078,-83.10479
6,20MAY17:11:52:44,40.067169,-83.104805
6,20MAY17:11:52:46,40.067356,-83.104851
6,20MAY17:11:52:47,40.067448,-83.104874
6,20MAY17:11:52:48,40.067532,-83.104889
6,20MAY17:11:52:49,40.067596,-83.104904
6,20MAY17:11:52:51,40.067722,-83.104935
6,20MAY17:11:52:53,40.067818,-83.104942
6,20MAY17:11:52:54,40.067883,-83.104942
6,20MAY17:11:52:55,40.067879,-83.104942
6,20MAY17:11:52:57,40.067886,-83.10495
6,20MAY17:11:52:58,40.067875,-83.10498
6,20MAY17:11:52:59,40.067879,-83.104988
6,20MAY17:11:53:00,40.067867,-83.104996
6,20MAY17:11:53:02,40.067863,-83.104996
6,20MAY17:11:53:03,40.067863,-83.105003
6,20MAY17:11:53:04,40.067856,-83.105003
6,20MAY17:11:53:05,40.067856,-83.105011
6,20MAY17:11:53:06,40.067856,-83.105011
6,20MAY17:11:53:07,40.067856,-83.105019
6,20MAY17:11:53:08,40.067856,-83.105019
6,20MAY17:11:53:09,40.067856,-83.105019
6,20MAY17:11:53:10,40.067852,-83.105026
6,20MAY17:11:53:11,40.067852,-83.105026
6,20MAY17:11:53:12,40.067852,-83.105034
6,20MAY17:11:53:13,40.067852,-83.105026
6,20MAY17:11:53:14,40.067852,-83.105026
6,20MAY17:11:53:15,40.067856,-83.105026
6,20MAY17:11:53:16,40.06786,-83.105026
6,20MAY17:11:53:17,40.067863,-83.105026
6,20MAY17:11:53:18,40.06786,-83.105034
6,20MAY17:11:53:19,40.067856,-83.105049
6,20MAY17:11:53:21,40.067856,-83.105057
6,20MAY17:11:53:22,40.067852,-83.105057
6,20MAY17:11:53:23,40.067852,-83.105057
6,20MAY17:11:53:24,40.067856,-83.105057
6,20MAY17:11:53:26,40.067856,-83.105049
6,20MAY17:11:53:27,40.067856,-83.105049
6,20MAY17:11:53:28,40.067856,-83.105042
6,20MAY17:11:53:29,40.067856,-83.105042
6,20MAY17:11:53:30,40.067856,-83.105042
6,20MAY17:11:53:31,40.06786,-83.105042
6,20MAY17:11:53:32,40.06786,-83.105042
6,20MAY17:11:53:33,40.06786,-83.105042
6,20MAY17:11:53:34,40.06786,-83.105042
6,20MAY17:11:53:35,40.06786,-83.105042
6,20MAY17:11:53:36,40.06786,-83.105042
6,20MAY17:11:53:37,40.06786,-83.105042
6,20MAY17:11:53:38,40.06786,-83.105042
6,20MAY17:11:53:39,40.06786,-83.105042
6,20MAY17:11:53:41,40.06786,-83.105042
6,20MAY17:11:53:42,40.06786,-83.105042
6,20MAY17:11:53:43,40.06786,-83.105042
6,20MAY17:11:53:45,40.06786,-83.105042
6,20MAY17:11:53:46,40.06786,-83.105042
6,20MAY17:11:53:47,40.06786,-83.105042
6,20MAY17:11:53:49,40.06786,-83.105042
6,20MAY17:11:53:50,40.06786,-83.105042
6,20MAY17:11:53:50,40.06786,-83.105042
6,20MAY17:11:53:52,40.06786,-83.105042
6,20MAY17:11:53:53,40.06786,-83.105034
6,20MAY17:11:53:54,40.06786,-83.105034
6,20MAY17:11:53:55,40.06786,-83.105034
6,20MAY17:11:53:56,40.067856,-83.105034
6,20MAY17:11:53:57,40.067856,-83.105026
6,20MAY17:11:53:58,40.06786,-83.105026
6,20MAY17:11:53:59,40.06786,-83.105026
6,20MAY17:11:54:01,40.06786,-83.105026
6,20MAY17:11:54:02,40.06786,-83.105026
6,20MAY17:11:54:03,40.06786,-83.105026
6,20MAY17:11:54:04,40.06786,-83.105026
6,20MAY17:11:54:05,40.06786,-83.105026
6,20MAY17:11:54:06,40.06786,-83.105026
6,20MAY17:11:54:07,40.067867,-83.105026
6,20MAY17:11:54:08,40.067879,-83.105026
6,20MAY17:11:54:09,40.06789,-83.105034
6,20MAY17:11:54:10,40.067917,-83.105042
6,20MAY17:11:54:11,40.067955,-83.105049
6,20MAY17:11:54:12,40.068054,-83.105095
6,20MAY17:11:54:13,40.068127,-83.105118
6,20MAY17:11:54:14,40.06823,-83.105125
6,20MAY17:11:54:15,40.068329,-83.105148
6,20MAY17:11:54:16,40.068432,-83.105194
6,20MAY17:11:54:17,40.068546,-83.105232
6,20MAY17:11:54:18,40.068657,-83.10527
6,20MAY17:11:54:20,40.068932,-83.105415
6,20MAY17:11:54:21,40.069092,-83.105484
6,20MAY17:11:54:22,40.069233,-83.105568
6,20MAY17:11:54:23,40.069397,-83.105637
6,20MAY17:11:54:24,40.069546,-83.105705
6,20MAY17:11:54:25,40.069706,-83.105797
6,20MAY17:11:54:26,40.069862,-83.105881
6,20MAY17:11:54:27,40.070004,-83.105949
6,20MAY17:11:54:29,40.070286,-83.106071
6,20MAY17:11:54:30,40.070435,-83.10614
6,20MAY17:11:54:31,40.070583,-83.106216
6,20MAY17:11:54:32,40.070728,-83.106285
6,20MAY17:11:54:33,40.070866,-83.106339
6,20MAY17:11:54:34,40.070999,-83.1064
6,20MAY17:11:54:36,40.071308,-83.10656
6,20MAY17:11:54:37,40.071468,-83.106644
6,20MAY17:11:54:39,40.071789,-83.106834
6,20MAY17:11:54:40,40.071957,-83.106918
6,20MAY17:11:54:41,40.072117,-83.107002
6,20MAY17:11:54:42,40.072273,-83.107071
6,20MAY17:11:54:43,40.072437,-83.107147
6,20MAY17:11:54:44,40.072586,-83.107216
6,20MAY17:11:54:45,40.072739,-83.1073
6,20MAY17:11:54:46,40.072884,-83.107361
6,20MAY17:11:54:47,40.073036,-83.107437
6,20MAY17:11:54:48,40.073193,-83.107513
6,20MAY17:11:54:49,40.073338,-83.107582
6,20MAY17:11:54:50,40.073483,-83.107658
6,20MAY17:11:54:51,40.073624,-83.107719
6,20MAY17:11:54:52,40.073772,-83.107796
6,20MAY17:11:54:53,40.073925,-83.107887
6,20MAY17:11:54:54,40.074081,-83.107964
6,20MAY17:11:54:55,40.074234,-83.10804
6,20MAY17:11:54:56,40.07439,-83.108109
6,20MAY17:11:54:57,40.074551,-83.108177
6,20MAY17:11:54:58,40.074703,-83.108246
6,20MAY17:11:54:59,40.074867,-83.108307
6,20MAY17:11:55:01,40.075203,-83.108421
6,20MAY17:11:55:02,40.075363,-83.108467
6,20MAY17:11:55:03,40.075523,-83.108505
6,20MAY17:11:55:04,40.075691,-83.108559
6,20MAY17:11:55:05,40.076023,-83.108665
6,20MAY17:11:55:06,40.076199,-83.108719
6,20MAY17:11:55:08,40.07637,-83.108765
6,20MAY17:11:55:09,40.076546,-83.108818
6,20MAY17:11:55:10,40.076717,-83.108864
6,20MAY17:11:55:11,40.076897,-83.108917
6,20MAY17:11:55:12,40.077072,-83.108963
6,20MAY17:11:55:13,40.077255,-83.109016
6,20MAY17:11:55:14,40.077435,-83.109055
6,20MAY17:11:55:15,40.077599,-83.109093
6,20MAY17:11:55:16,40.07777,-83.109131
6,20MAY17:11:55:17,40.077953,-83.109177
6,20MAY17:11:55:18,40.078133,-83.109222
6,20MAY17:11:55:19,40.078327,-83.109268
6,20MAY17:11:55:20,40.078503,-83.109306
6,20MAY17:11:55:21,40.078682,-83.10936
6,20MAY17:11:55:23,40.079025,-83.109451
6,20MAY17:11:55:24,40.079205,-83.109489
6,20MAY17:11:55:25,40.07938,-83.109543
6,20MAY17:11:55:26,40.079552,-83.109581
6,20MAY17:11:55:27,40.079727,-83.109619
6,20MAY17:11:55:28,40.079903,-83.109673
6,20MAY17:11:55:29,40.080078,-83.109718
6,20MAY17:11:55:30,40.080254,-83.109764
6,20MAY17:11:55:32,40.080597,-83.109863
6,20MAY17:11:55:33,40.080776,-83.109924
6,20MAY17:11:55:34,40.080952,-83.10997
6,20MAY17:11:55:36,40.081287,-83.110046
6,20MAY17:11:55:37,40.081455,-83.110085
6,20MAY17:11:55:39,40.081806,-83.110161
6,20MAY17:11:55:41,40.082134,-83.110237
6,20MAY17:11:55:42,40.082302,-83.110275
6,20MAY17:11:55:43,40.082466,-83.110313
6,20MAY17:11:55:44,40.082642,-83.110344
6,20MAY17:11:55:45,40.082825,-83.110382
6,20MAY17:11:55:46,40.083004,-83.110435
6,20MAY17:11:55:47,40.083168,-83.110435
6,20MAY17:11:55:48,40.083344,-83.110451
6,20MAY17:11:55:49,40.083508,-83.110413
6,20MAY17:11:55:50,40.083687,-83.11039
6,20MAY17:11:55:52,40.084015,-83.110283
6,20MAY17:11:55:53,40.08419,-83.11026
6,20MAY17:11:55:54,40.08437,-83.110245
6,20MAY17:11:55:55,40.084534,-83.110214
6,20MAY17:11:55:56,40.08469,-83.110184
6,20MAY17:11:55:57,40.08482,-83.11013
6,20MAY17:11:55:58,40.084934,-83.1101
6,20MAY17:11:55:59,40.085026,-83.110046
6,20MAY17:11:56:00,40.085098,-83.110023
6,20MAY17:11:56:01,40.085159,-83.110001
6,20MAY17:11:56:02,40.085213,-83.110008
6,20MAY17:11:56:03,40.085243,-83.110008
6,20MAY17:11:56:04,40.085274,-83.110001
6,20MAY17:11:56:05,40.085312,-83.110031
6,20MAY17:11:56:06,40.085316,-83.110062
6,20MAY17:11:56:07,40.085312,-83.110077
6,20MAY17:11:56:08,40.085312,-83.11013
6,20MAY17:11:56:09,40.085316,-83.110123
6,20MAY17:11:56:10,40.0853,-83.110153
6,20MAY17:11:56:11,40.085274,-83.11013
6,20MAY17:11:56:12,40.085285,-83.110199
6,20MAY17:11:56:13,40.085297,-83.110161
6,20MAY17:11:56:15,40.085342,-83.110146
6,20MAY17:11:56:16,40.085545,-83.110077
6,20MAY17:11:56:17,40.085606,-83.110062
6,20MAY17:11:56:18,40.085697,-83.110016
6,20MAY17:11:56:19,40.085815,-83.110008
6,20MAY17:11:56:20,40.085918,-83.110039
6,20MAY17:11:56:21,40.086079,-83.109901
6,20MAY17:11:56:22,40.086212,-83.109871
6,20MAY17:11:56:23,40.086361,-83.10984
6,20MAY17:11:56:24,40.086502,-83.109802
6,20MAY17:11:56:25,40.086613,-83.109749
6,20MAY17:11:56:26,40.086761,-83.109749
6,20MAY17:11:56:27,40.086891,-83.109734
6,20MAY17:11:56:28,40.087048,-83.109718
6,20MAY17:11:56:29,40.087196,-83.109688
6,20MAY17:11:56:30,40.087345,-83.109657
6,20MAY17:11:56:31,40.087498,-83.109634
6,20MAY17:11:56:32,40.087658,-83.109612
6,20MAY17:11:56:33,40.087803,-83.109566
6,20MAY17:11:56:34,40.087959,-83.10955
6,20MAY17:11:56:36,40.088284,-83.109505
6,20MAY17:11:56:37,40.088467,-83.109474
6,20MAY17:11:56:38,40.088661,-83.109451
6,20MAY17:11:56:39,40.088814,-83.109428
6,20MAY17:11:56:41,40.089169,-83.109383
6,20MAY17:11:56:42,40.089287,-83.109337
6,20MAY17:11:56:43,40.089447,-83.109352
6,20MAY17:11:56:45,40.089821,-83.1092
6,20MAY17:11:56:46,40.09,-83.109169
6,20MAY17:11:56:47,40.090183,-83.109108
6,20MAY17:11:56:48,40.090355,-83.109055
6,20MAY17:11:56:49,40.090527,-83.109016
6,20MAY17:11:56:50,40.09071,-83.108932
6,20MAY17:11:56:51,40.090874,-83.108879
6,20MAY17:11:56:52,40.091042,-83.10881
6,20MAY17:11:56:53,40.091244,-83.10878
6,20MAY17:11:56:54,40.091446,-83.108704
6,20MAY17:11:56:55,40.091743,-83.108734
6,20MAY17:11:56:56,40.091877,-83.108597
6,20MAY17:11:56:57,40.091995,-83.108482
6,20MAY17:11:56:58,40.092182,-83.108437
6,20MAY17:11:56:59,40.092373,-83.108383
6,20MAY17:11:57:00,40.092556,-83.108322
6,20MAY17:11:57:01,40.092743,-83.108261
6,20MAY17:11:57:02,40.09293,-83.108215
6,20MAY17:11:57:03,40.093105,-83.108185
6,20MAY17:11:57:04,40.0933,-83.108162
6,20MAY17:11:57:05,40.093487,-83.108154
6,20MAY17:11:57:06,40.093845,-83.108109
6,20MAY17:11:57:07,40.094021,-83.108078
6,20MAY17:11:57:08,40.094231,-83.10807
6,20MAY17:11:57:10,40.094425,-83.108055
6,20MAY17:11:57:11,40.094601,-83.108047
6,20MAY17:11:57:12,40.094788,-83.108047
6,20MAY17:11:57:13,40.09499,-83.108086
6,20MAY17:11:57:14,40.095192,-83.108131
6,20MAY17:11:57:15,40.09536,-83.108147
6,20MAY17:11:57:16,40.095535,-83.108162
6,20MAY17:11:57:17,40.095722,-83.108154
6,20MAY17:11:57:18,40.095905,-83.108185
6,20MAY17:11:57:19,40.096088,-83.108223
6,20MAY17:11:57:20,40.096264,-83.108269
6,20MAY17:11:57:21,40.096439,-83.10833
6,20MAY17:11:57:22,40.096603,-83.108383
6,20MAY17:11:57:23,40.096779,-83.108437
6,20MAY17:11:57:24,40.096947,-83.108482
6,20MAY17:11:57:25,40.097115,-83.108536
6,20MAY17:11:57:26,40.097305,-83.108604
6,20MAY17:11:57:27,40.097496,-83.108665
6,20MAY17:11:57:29,40.097816,-83.108788
6,20MAY17:11:57:30,40.097958,-83.108833
6,20MAY17:11:57:31,40.098091,-83.108887
6,20MAY17:11:57:32,40.098255,-83.10894
6,20MAY17:11:57:33,40.098419,-83.108994
6,20MAY17:11:57:35,40.098705,-83.1091
6,20MAY17:11:57:36,40.098843,-83.109146
6,20MAY17:11:57:36,40.098961,-83.109207
6,20MAY17:11:57:38,40.099064,-83.109268
6,20MAY17:11:57:39,40.099182,-83.109344
6,20MAY17:11:57:40,40.099358,-83.109322
6,20MAY17:11:57:41,40.099464,-83.109344
6,20MAY17:11:57:42,40.099503,-83.109238
6,20MAY17:11:57:44,40.099594,-83.109169
6,20MAY17:11:57:45,40.099686,-83.109032
6,20MAY17:11:57:46,40.099674,-83.108902
6,20MAY17:11:57:47,40.099682,-83.108765
6,20MAY17:11:57:48,40.099709,-83.108597
6,20MAY17:11:57:49,40.099678,-83.108505
6,20MAY17:11:57:50,40.099606,-83.108459
6,20MAY17:11:57:51,40.099537,-83.108322
6,20MAY17:11:57:52,40.09951,-83.108231
6,20MAY17:11:57:54,40.099529,-83.108032
6,20MAY17:11:57:56,40.099506,-83.107895
6,20MAY17:11:57:58,40.099499,-83.107765
6,20MAY17:11:58:00,40.099495,-83.107666
6,20MAY17:11:58:00,40.099487,-83.10762
6,20MAY17:11:58:02,40.099499,-83.107513
6,20MAY17:11:58:03,40.099464,-83.107414
6,20MAY17:11:58:04,40.099464,-83.107269
6,20MAY17:11:58:06,40.099461,-83.106995
6,20MAY17:11:58:07,40.099461,-83.106842
6,20MAY17:11:58:08,40.099457,-83.106689
6,20MAY17:11:58:09,40.09943,-83.106491
6,20MAY17:11:58:10,40.099422,-83.106293
6,20MAY17:11:58:11,40.099403,-83.10611
6,20MAY17:11:58:12,40.099396,-83.105881
6,20MAY17:11:58:13,40.099392,-83.10569
6,20MAY17:11:58:14,40.09938,-83.105499
6,20MAY17:11:58:16,40.099369,-83.105125
6,20MAY17:11:58:17,40.099365,-83.104927
6,20MAY17:11:58:18,40.099358,-83.104744
6,20MAY17:11:58:19,40.09935,-83.104553
6,20MAY17:11:58:20,40.099346,-83.104362
6,20MAY17:11:58:21,40.099346,-83.104172
6,20MAY17:11:58:22,40.099339,-83.103981
6,20MAY17:11:58:23,40.099323,-83.103584
6,20MAY17:11:58:25,40.099316,-83.103401
6,20MAY17:11:58:26,40.099316,-83.103203
6,20MAY17:11:58:27,40.099304,-83.102989
6,20MAY17:11:58:28,40.099297,-83.102791
6,20MAY17:11:58:29,40.099289,-83.102592
6,20MAY17:11:58:30,40.099281,-83.102386
6,20MAY17:11:58:31,40.099274,-83.102196
6,20MAY17:11:58:32,40.099277,-83.101997
6,20MAY17:11:58:34,40.099258,-83.101601
6,20MAY17:11:58:35,40.099258,-83.101402
6,20MAY17:11:58:36,40.099239,-83.101227
6,20MAY17:11:58:37,40.099224,-83.101028
6,20MAY17:11:58:39,40.099216,-83.100632
6,20MAY17:11:58:40,40.099209,-83.100426
6,20MAY17:11:58:41,40.099209,-83.100227
6,20MAY17:11:58:42,40.099182,-83.100029
6,20MAY17:11:58:43,40.099163,-83.099823
6,20MAY17:11:58:45,40.099136,-83.099388
6,20MAY17:11:58:46,40.099148,-83.099152
6,20MAY17:11:58:48,40.099136,-83.098709
6,20MAY17:11:58:50,40.099106,-83.098274
6,20MAY17:11:58:51,40.099091,-83.098061
6,20MAY17:11:58:52,40.099087,-83.097839
6,20MAY17:11:58:53,40.09906,-83.097641
6,20MAY17:11:58:54,40.099052,-83.09745
6,20MAY17:11:58:55,40.099041,-83.097221
6,20MAY17:11:58:56,40.099041,-83.097046
6,20MAY17:11:58:57,40.099022,-83.096878
6,20MAY17:11:58:58,40.099007,-83.096718
6,20MAY17:11:58:59,40.098961,-83.096375
6,20MAY17:11:59:00,40.09893,-83.096275
6,20MAY17:11:59:02,40.0989,-83.096153
6,20MAY17:11:59:03,40.098858,-83.096054
6,20MAY17:11:59:04,40.098866,-83.09597
6,20MAY17:11:59:06,40.098846,-83.095856
6,20MAY17:11:59:07,40.098843,-83.095818
6,20MAY17:11:59:08,40.098843,-83.095779
6,20MAY17:11:59:09,40.098839,-83.095749
6,20MAY17:11:59:10,40.09885,-83.095734
6,20MAY17:11:59:11,40.098873,-83.095726
6,20MAY17:11:59:12,40.098854,-83.095741
6,20MAY17:11:59:13,40.098846,-83.095749
6,20MAY17:11:59:14,40.098827,-83.095741
6,20MAY17:11:59:15,40.098812,-83.095757
6,20MAY17:11:59:16,40.098793,-83.095757
6,20MAY17:11:59:17,40.098789,-83.095726
6,20MAY17:11:59:18,40.098782,-83.09568
6,20MAY17:11:59:19,40.098785,-83.095581
6,20MAY17:11:59:20,40.098766,-83.095505
6,20MAY17:11:59:22,40.098717,-83.095291
6,20MAY17:11:59:23,40.098675,-83.095161
6,20MAY17:11:59:24,40.098656,-83.095055
6,20MAY17:11:59:25,40.098644,-83.09494
6,20MAY17:11:59:26,40.098576,-83.094818
6,20MAY17:11:59:27,40.098484,-83.094688
6,20MAY17:11:59:28,40.098434,-83.094536
6,20MAY17:11:59:29,40.098381,-83.094391
6,20MAY17:11:59:30,40.098312,-83.094269
6,20MAY17:11:59:31,40.09824,-83.094131
6,20MAY17:11:59:32,40.09819,-83.093971
6,20MAY17:11:59:33,40.098106,-83.093857
6,20MAY17:11:59:34,40.098034,-83.093727
6,20MAY17:11:59:35,40.097969,-83.093613
6,20MAY17:11:59:36,40.097885,-83.093445
6,20MAY17:11:59:37,40.097824,-83.093323
6,20MAY17:11:59:38,40.097805,-83.093208
6,20MAY17:11:59:39,40.097733,-83.093102
6,20MAY17:11:59:40,40.097694,-83.092995
6,20MAY17:11:59:41,40.097622,-83.092911
6,20MAY17:11:59:42,40.097584,-83.092888
6,20MAY17:11:59:43,40.09753,-83.092873
6,20MAY17:11:59:44,40.097492,-83.092896
6,20MAY17:11:59:45,40.097443,-83.092949
6,20MAY17:11:59:46,40.097408,-83.092972
6,20MAY17:11:59:47,40.097363,-83.093002
6,20MAY17:11:59:48,40.097313,-83.09304
6,20MAY17:11:59:49,40.09726,-83.093086
6,20MAY17:11:59:50,40.097221,-83.093109
6,20MAY17:11:59:51,40.097183,-83.093147
6,20MAY17:11:59:52,40.097145,-83.093178
6,20MAY17:11:59:53,40.097115,-83.093208
6,20MAY17:11:59:54,40.097073,-83.093254
6,20MAY17:11:59:55,40.097046,-83.0933
6,20MAY17:11:59:56,40.097004,-83.093338
6,20MAY17:11:59:57,40.096973,-83.093369
6,20MAY17:11:59:58,40.096954,-83.093391
6,20MAY17:11:59:59,40.096931,-83.093422
6,20MAY17:12:00:01,40.096867,-83.093422
6,20MAY17:12:00:02,40.096832,-83.093376
6,20MAY17:12:00:03,40.096798,-83.093323
6,20MAY17:12:00:04,40.096764,-83.093269
6,20MAY17:12:00:06,40.096699,-83.093185
6,20MAY17:12:00:07,40.096664,-83.093117
6,20MAY17:12:00:08,40.096657,-83.093056
6,20MAY17:12:00:09,40.096642,-83.092987
6,20MAY17:12:00:10,40.096619,-83.092918
6,20MAY17:12:00:11,40.096542,-83.092857
6,20MAY17:12:00:12,40.096512,-83.092804
6,20MAY17:12:00:13,40.096527,-83.092781
6,20MAY17:12:00:14,40.096504,-83.092773
6,20MAY17:12:00:15,40.096489,-83.092743
6,20MAY17:12:00:16,40.096443,-83.092636
6,20MAY17:12:00:17,40.096474,-83.092575
6,20MAY17:12:00:18,40.096478,-83.092567
6,20MAY17:12:00:20,40.096493,-83.092545
6,20MAY17:12:00:21,40.0965,-83.092545
6,20MAY17:12:00:22,40.096504,-83.092537
6,20MAY17:12:00:23,40.096546,-83.09259
6,20MAY17:12:00:24,40.096542,-83.09259
6,20MAY17:12:00:25,40.096554,-83.092606
6,20MAY17:12:00:26,40.096558,-83.092598
6,20MAY17:12:00:28,40.096565,-83.092606
6,20MAY17:12:00:30,40.096573,-83.092613
6,20MAY17:12:00:31,40.096577,-83.092621
6,20MAY17:12:00:32,40.096581,-83.092636
6,20MAY17:12:00:33,40.096577,-83.092636
6,20MAY17:12:00:35,40.096569,-83.092621
6,20MAY17:12:00:36,40.096558,-83.092613
6,20MAY17:12:00:37,40.09655,-83.092606
6,20MAY17:12:00:38,40.096546,-83.092606
6,20MAY17:12:00:39,40.096546,-83.092606
6,20MAY17:12:00:40,40.096542,-83.092606
6,20MAY17:12:00:41,40.096535,-83.092606
6,20MAY17:12:00:42,40.096523,-83.092613
6,20MAY17:12:00:43,40.096516,-83.092613
6,20MAY17:12:00:44,40.096508,-83.092628
6,20MAY17:12:00:45,40.096508,-83.092636
6,20MAY17:12:00:46,40.096504,-83.092644
6,20MAY17:12:00:47,40.096508,-83.092659
6,20MAY17:12:00:49,40.096504,-83.092697
6,20MAY17:12:00:50,40.096504,-83.092705
6,20MAY17:12:00:51,40.096504,-83.09272
6,20MAY17:12:00:52,40.096504,-83.092728
6,20MAY17:12:00:52,40.096504,-83.092735
6,20MAY17:12:00:53,40.096508,-83.092743
6,20MAY17:12:00:55,40.096508,-83.092758
6,20MAY17:12:00:56,40.096504,-83.092773
6,20MAY17:12:00:57,40.096504,-83.092789
6,20MAY17:12:00:58,40.096504,-83.092796
6,20MAY17:12:00:58,40.096504,-83.092804
6,20MAY17:12:01:00,40.096508,-83.092819
6,20MAY17:12:01:01,40.096516,-83.092842
6,20MAY17:12:01:02,40.096516,-83.09285
6,20MAY17:12:01:03,40.096516,-83.092857
6,20MAY17:12:01:03,40.096508,-83.09285
6,20MAY17:12:01:04,40.096497,-83.092834
6,20MAY17:12:01:05,40.096489,-83.092819
6,20MAY17:12:01:07,40.096474,-83.092819
6,20MAY17:12:01:08,40.096455,-83.092819
6,20MAY17:12:01:09,40.096436,-83.092842
6,20MAY17:12:01:10,40.096432,-83.092873
7,20MAY17:13:01:54,40.022785,-83.057053
7,20MAY17:13:01:55,40.022957,-83.057037
7,20MAY17:13:01:56,40.023083,-83.057037
7,20MAY17:13:01:57,40.02322,-83.05703
7,20MAY17:13:01:58,40.023342,-83.057037
7,20MAY17:13:01:59,40.023464,-83.057037
7,20MAY17:13:02:00,40.02359,-83.05706
7,20MAY17:13:02:02,40.023849,-83.057121
7,20MAY17:13:02:04,40.024097,-83.057198
7,20MAY17:13:02:05,40.024193,-83.05722
7,20MAY17:13:02:06,40.024281,-83.057236
7,20MAY17:13:02:07,40.024376,-83.057266
7,20MAY17:13:02:08,40.024452,-83.057281
7,20MAY17:13:02:09,40.024502,-83.057281
7,20MAY17:13:02:10,40.024563,-83.057304
7,20MAY17:13:02:11,40.024597,-83.057304
7,20MAY17:13:02:12,40.024616,-83.057312
7,20MAY17:13:02:13,40.024658,-83.05732
7,20MAY17:13:02:14,40.024689,-83.057327
7,20MAY17:13:02:15,40.0247,-83.05732
7,20MAY17:13:02:16,40.024708,-83.05732
7,20MAY17:13:02:17,40.024715,-83.05732
7,20MAY17:13:02:18,40.024727,-83.057327
7,20MAY17:13:02:19,40.024734,-83.057335
7,20MAY17:13:02:21,40.024742,-83.057343
7,20MAY17:13:02:22,40.024738,-83.057343
7,20MAY17:13:02:24,40.024738,-83.057343
7,20MAY17:13:02:25,40.024738,-83.057343
7,20MAY17:13:02:26,40.024738,-83.057343
7,20MAY17:13:02:27,40.024738,-83.057343
7,20MAY17:13:02:28,40.024738,-83.057343
7,20MAY17:13:02:29,40.024738,-83.057343
7,20MAY17:13:02:30,40.024738,-83.057343
7,20MAY17:13:02:31,40.024738,-83.057343
7,20MAY17:13:02:32,40.024738,-83.057343
7,20MAY17:13:02:34,40.024738,-83.057343
7,20MAY17:13:02:35,40.024738,-83.057343
7,20MAY17:13:02:36,40.024738,-83.057343
7,20MAY17:13:02:37,40.024738,-83.057343
7,20MAY17:13:02:38,40.024738,-83.057343
7,20MAY17:13:02:39,40.024738,-83.057343
7,20MAY17:13:02:40,40.024738,-83.057343
7,20MAY17:13:02:41,40.024738,-83.057343
7,20MAY17:13:02:42,40.024742,-83.057343
7,20MAY17:13:02:43,40.024742,-83.057343
7,20MAY17:13:02:45,40.024738,-83.057343
7,20MAY17:13:02:46,40.024738,-83.057343
7,20MAY17:13:02:47,40.024738,-83.057343
7,20MAY17:13:02:48,40.024738,-83.057343
7,20MAY17:13:02:49,40.024738,-83.057343
7,20MAY17:13:02:50,40.024738,-83.057343
7,20MAY17:13:02:51,40.024738,-83.057343
7,20MAY17:13:02:52,40.024738,-83.057343
7,20MAY17:13:02:53,40.024738,-83.057343
7,20MAY17:13:02:54,40.024738,-83.057343
7,20MAY17:13:02:55,40.024738,-83.057343
7,20MAY17:13:02:56,40.024738,-83.057343
7,20MAY17:13:02:57,40.024738,-83.057343
7,20MAY17:13:02:58,40.024738,-83.057343
7,20MAY17:13:02:59,40.024738,-83.057343
7,20MAY17:13:03:00,40.024738,-83.057343
7,20MAY17:13:03:01,40.024738,-83.057343
7,20MAY17:13:03:02,40.024738,-83.057343
